CBSA Name,Latitude,Longitude,PM25_FRMFEM,AQI_PM25_FRMFEM,PM25_NOFRMFEM,AQI_PM25_NOFRMFEM,PM10,AQI_PM10,TEMP,PRESS,RH,DP,WIND,CO,AQI_CO,NO2,AQI_NO2,OZONE,AQI_OZONE,SO2,AQI_SO2,id,MetArea,pop2010,landarea,popdense2010,pop_weight2010,alone,alone_frac,carpool,carpool_frac,other,other_frac,pt,pt_frac,total_trans
"Lincoln, NE",40.81259,-96.68302,9.00833333333,34.9055555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.415774117978,6.90449438202,NA,NA,0.0244842046512,28.4697674419,NA,NA,30700,Metropolitan Statistical Area,302157.0,1409.0,214.5,3748.0,135181.0,0.814873532178,15433.0,0.0930304053239,13524.0,0.0815229185253,1754.0,0.0105731439732,165892.0
"Little Rock-North Little Rock-Conway, AR",34.7867213151,-92.3168700217,12.1683962264,46.9896226415,12.0540983607,46.8852459016,21.2277777778,19.6222222222,61.3948353144,NA,46.7129241497,NA,3.77115270359,0.430200396122,5.8296398892,9.98530592877,21.7945205479,0.0286975908676,36.4630136986,1.30643797521,3.01239669421,30780,Metropolitan Statistical Area,699757.0,4085.2,171.3,1404.3,284802.0,0.844909220363,34172.0,0.101376527827,16094.0,0.047745342352,2012.0,0.0059689094577,337080.0
"Logan, UT-ID",41.7542784776,-111.835174157,10.2990049751,36.5348258706,14.6561330878,51.5,22.5378151261,20.7478991597,NA,NA,NA,NA,NA,NA,NA,12.6026392705,24.6717325228,0.0257834231884,33.6492753623,NA,NA,30860,Metropolitan Statistical Area,125442.0,1828.5,68.6,1915.9,41011.0,0.750224092198,5866.0,0.107308149639,6844.0,0.125198938992,944.0,0.0172688191713,54665.0
"Los Angeles-Long Beach-Santa Ana, CA",33.9691430306,-118.146485292,10.8963651384,42.4188351921,14.4741822792,51.2916967509,24.0963284643,22.2909593368,62.3626233682,991.380784928,65.6453573185,NA,2.97415632274,0.43317750738,6.46646207804,18.1959900408,30.2490700307,0.0253036358859,36.171021021,0.744200688202,2.65496254682,31100,Metropolitan Statistical Area,12828837.0,4848.5,2646.0,12113.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Louisville/Jefferson County, KY-IN",38.2790358047,-85.7850485289,13.7417746737,50.6426540284,12.5472103004,47.3090128755,21.4785046729,19.8373831776,57.3417046888,995.231856293,68.0758016164,46.4361937397,3.98055855192,0.672400101928,9.91460055096,NA,NA,0.0313004511708,44.6676185037,3.28616923255,19.7058823529,31140,Metropolitan Statistical Area,1283566.0,4110.9,312.2,2477.3,478045.0,0.834604909389,51572.0,0.0900380599881,32069.0,0.0559883375816,11094.0,0.019368693041,572780.0
"Lubbock, TX",33.590764,-101.850419,6.38666666667,26.2888888889,6.65583561161,27.3853658537,NA,NA,61.6543230356,NA,NA,NA,5.1123500989,NA,NA,NA,NA,NA,NA,NA,NA,31180,Metropolitan Statistical Area,284890.0,1795.8,158.6,3077.6,114228.0,0.823727933541,14258.0,0.10281816084,9040.0,0.0651898003923,1146.0,0.00826410522672,138672.0
"Lumberton, NC",34.645,-78.99028,10.5925619835,41.9256198347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31300,Micropolitan Statistical Area,134168.0,949.2,141.3,351.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lynchburg, VA",37.332706,-79.215011,9.80427350427,38.9914529915,NA,NA,NA,NA,NA,NA,NA,NA,4.37108983333,NA,NA,NA,NA,NA,NA,NA,NA,31340,Metropolitan Statistical Area,252634.0,2120.3,119.1,808.3,84627.0,0.812510201143,10446.0,0.100292832797,7633.0,0.0732850079209,1449.0,0.0139119581393,104155.0
"Macon, GA",32.7837534227,-83.6191102167,13.2167381974,49.6931330472,10.9534242184,42.9164677804,23.735042735,21.9145299145,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0265300408163,41.3306122449,1.45459952,5.96571428571,31420,Metropolitan Statistical Area,232293.0,1722.6,134.8,1049.9,81538.0,0.852453189198,9131.0,0.09546162612,4495.0,0.0469937585598,487.0,0.00509142612205,95651.0
"Madera, CA",36.953256,-120.034203,21.4503704286,68.4285714286,NA,NA,42.0,36.2,62.8274517315,1005.38122399,62.9209643296,NA,4.5108132955,NA,NA,7.81316134254,14.9944751381,0.027658285192,43.8555758684,NA,NA,31460,Metropolitan Statistical Area,150865.0,2137.1,70.6,2391.0,31345.0,0.767789344764,5218.0,0.127813839559,4185.0,0.102510716473,77.0,0.00188609920392,40825.0
"Madison, WI",43.0911997,-89.3847737,11.3955933796,41.6510638298,NA,NA,19.0,17.5666666667,54.8844770769,NA,NA,NA,NA,NA,NA,NA,NA,0.0322590973236,36.2652068127,NA,NA,31540,Metropolitan Statistical Area,568593.0,2725.3,208.6,3502.2,265398.0,0.744799135645,33540.0,0.0941249105477,43374.0,0.121722536377,14023.0,0.0393534174302,356335.0
"Manchester-Nashua, NH",42.762056,-71.444583,8.07583333333,31.625,3.9631147541,16.3196721311,11.8859649123,11.0,59.9084716458,NA,67.2449118039,NA,NA,0.422596323288,6.12602739726,4.97190698039,9.57918552036,0.0331606864198,36.5679012346,1.44927641644,8.94794520548,31700,Metropolitan Statistical Area,400721.0,876.1,457.4,2855.8,158765.0,0.829744645713,15022.0,0.0785086389815,16509.0,0.0862800639692,1046.0,0.00546665133635,191342.0
"Manitowoc, WI",44.138619,-87.6161,9.25625,34.9375,NA,NA,NA,NA,46.4891278849,NA,NA,NA,NA,NA,NA,2.5480115,4.58888888889,0.0310488415842,37.5594059406,NA,NA,31820,Micropolitan Statistical Area,81442.0,589.1,138.3,1062.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall, TX",32.668987,-94.167457,10.4295081967,40.8524590164,9.98989280695,40.0485436893,16.3898305085,15.1694915254,64.2633439918,NA,NA,NA,2.34053016986,NA,NA,3.72130364384,8.69589041096,0.0260119835616,37.397260274,NA,NA,32220,Micropolitan Statistical Area,65631.0,900.0,72.9,237.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McAlester, OK",34.90227,-95.784375,9.84098360656,39.2049180328,10.7981146623,42.5050847458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0307382410959,36.0301369863,NA,NA,32540,Micropolitan Statistical Area,45837.0,1305.5,35.1,428.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McAllen-Edinburg-Mission, TX",26.226226,-98.29107,9.72692307692,37.8269230769,10.3127327306,40.1680672269,18.3589108911,17.0024752475,73.2937871513,NA,NA,NA,6.46580581994,NA,NA,NA,NA,0.0224445670816,27.0650069156,NA,NA,32580,Metropolitan Statistical Area,774769.0,1570.9,493.2,2083.8,212582.0,0.795597272435,28307.0,0.105940164223,25709.0,0.0962170375527,600.0,0.00224552578986,267198.0
"Medford, OR",42.3687564,-122.878188769,6.04256410256,24.3230769231,5.80269859973,23.4993141289,12.5149700599,11.5988023952,51.5605081644,965.936529688,72.7410548301,NA,3.11059588219,0.503545981707,8.51219512195,NA,NA,0.030356961039,34.6753246753,NA,NA,32780,Metropolitan Statistical Area,203206.0,2783.5,73.0,1939.4,63805.0,0.767560479748,7223.0,0.0868911424688,11159.0,0.134240379179,940.0,0.0113079986045,83127.0
"Memphis, TN-MS-AR",35.0078957311,-90.0896228487,11.0004201681,43.2941176471,12.0207801344,46.3731707317,20.9075144509,19.3526011561,NA,NA,NA,NA,NA,0.394372131507,6.17260273973,10.2905765233,23.2,0.031637280654,42.5213442325,3.08276072055,5.15616438356,32820,Metropolitan Statistical Area,1316100.0,4577.9,287.5,2372.3,490279.0,0.832649477428,61806.0,0.104966220462,29846.0,0.0506879884786,6887.0,0.0116963136317,588818.0
"Merced, CA",37.2852955098,-120.441305863,15.0485652435,52.1911764706,NA,NA,24.9482758621,22.8103448276,61.1251170795,NA,NA,NA,3.23333557534,NA,NA,6.84270966301,15.9424657534,0.0280882722372,42.9649595687,NA,NA,32900,Metropolitan Statistical Area,255793.0,1935.0,132.2,2455.0,61855.0,0.789671900932,7786.0,0.099399974467,8301.0,0.105974722329,388.0,0.00495340227244,78330.0
"Meridian, MS",32.364565,-88.731491,11.1773109244,43.8571428571,11.8041969194,45.558988764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0257375203252,34.9430894309,NA,NA,32940,Micropolitan Statistical Area,107449.0,2161.4,49.7,648.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miami, OK",36.922222,-94.838889,9.56292134831,37.9887640449,10.0324292306,40.0515970516,21.8571428571,20.18,59.0350455,NA,64.6855953812,NA,NA,NA,NA,NA,NA,0.0309220748299,39.4693877551,NA,NA,33060,Micropolitan Statistical Area,31848.0,470.8,67.6,782.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miami-Fort Lauderdale-Pompano Beach, FL",26.3034328911,-80.364024655,7.08920772059,28.7442907687,9.2494410619,37.0771159875,17.330206379,16.0450281426,71.6802623939,NA,82.0866348548,NA,4.06630640111,0.394467628094,5.27165841584,6.43259946332,15.8003309432,0.0270258368342,30.2104276069,0.403684384045,2.28849721707,33100,Metropolitan Statistical Area,5564635.0,5077.3,1096.0,7395.3,1985692.0,0.783007443668,249629.0,0.0984348857503,207423.0,0.0817920165806,93237.0,0.0367656540014,2535981.0
"Michigan City-La Porte, IN",41.707212,-86.891216,10.7389830508,40.5508474576,NA,NA,NA,NA,52.2989169504,NA,NA,45.9499849945,NA,NA,NA,NA,NA,0.0336277309783,40.4184782609,2.35498777473,9.07417582418,33140,Metropolitan Statistical Area,111467.0,598.3,186.3,1177.3,35754.0,0.859512476561,3277.0,0.078777825857,2297.0,0.0552190009135,270.0,0.00649069666811,41598.0
"Middlesborough, KY",36.60843,-83.73694,12.8316666667,48.05,NA,NA,NA,NA,59.5129237874,NA,80.3348877834,NA,NA,NA,NA,NA,NA,0.0334251791045,41.2810945274,NA,NA,33180,Micropolitan Statistical Area,28691.0,359.0,79.9,223.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milwaukee-Waukesha-West Allis, WI",43.1055506634,-87.9521696607,11.2852860332,41.9507692308,10.9213483146,41.3651685393,21.816091954,20.1915708812,51.7168784537,1013.07734072,NA,NA,NA,NA,NA,12.8420266712,24.3479452055,0.0306083776178,36.0994764398,2.08160133333,7.22222222222,33340,Metropolitan Statistical Area,1555908.0,1454.8,1069.5,5257.6,628651.0,0.805509463264,68995.0,0.0884053718484,55513.0,0.0711304791278,27280.0,0.0349546857602,780439.0
"Minneapolis-St. Paul-Bloomington, MN-WI",44.9527859142,-93.161989322,9.19555084746,35.5222457627,10.6655307565,40.3221512247,25.0766423358,23.045620438,43.6268377781,NA,NA,NA,NA,0.379890721566,5.02067946824,8.60453508605,17.1236399604,0.0283830187688,33.8348348348,0.455252638444,2.37894736842,33460,Metropolitan Statistical Area,3279833.0,6027.2,544.2,3383.4,1375195.0,0.784042130445,150010.0,0.0855254418377,149476.0,0.0852209915615,79300.0,0.0452114361558,1753981.0
"Missoula, MT",46.8986544117,-114.084674582,8.11978035488,31.6776315789,19.5497981872,62.9327731092,16.9686609687,15.7464387464,NA,NA,NA,NA,NA,0.686385768362,11.6214689266,NA,NA,0.0207261488372,26.423255814,NA,NA,33540,Metropolitan Statistical Area,109299.0,2593.4,42.1,1908.0,43629.0,0.733383761977,6064.0,0.101933098,8830.0,0.148428307279,967.0,0.016254832745,59490.0
"Mobile, AL",30.6237002689,-88.1140801038,9.63443396226,38.8443396226,NA,NA,19.3990929705,17.8548752834,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0272637704918,38.881147541,NA,NA,33660,Metropolitan Statistical Area,412992.0,1229.4,335.9,1659.3,148951.0,0.851630350884,17360.0,0.0992561506224,7726.0,0.0441735610431,864.0,0.00493993745033,174901.0
"Modesto, CA",37.5554129154,-120.906199517,12.4127611577,44.5425361156,10.9830508475,40.593220339,22.6916666667,20.825,62.3507482575,1010.77364159,NA,NA,3.71332828532,0.33129070137,4.46164383562,10.1306530822,19.298630137,0.0253381182336,36.3903133903,NA,NA,33700,Metropolitan Statistical Area,514453.0,1494.8,344.2,4322.7,144943.0,0.803716293023,18689.0,0.103631453746,15124.0,0.0838633477689,1585.0,0.00878890546243,180341.0
"Monroe, LA",32.509713,-92.046093,9.55950413223,38.479338843,11.9943639673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0271263104396,34.9038461538,0.36506537037,1.56481481481,33740,Metropolitan Statistical Area,176441.0,1487.4,118.6,995.8,65674.0,0.871412459364,6225.0,0.082598022955,2572.0,0.034127247396,894.0,0.0118622702846,75365.0
"Monroe, MI",41.763889,-83.471944,9.38655462185,36.2773109244,11.5333333333,42.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33780,Metropolitan Statistical Area,152021.0,549.4,276.7,919.0,36588.0,0.848378046236,3143.0,0.0728777795812,3039.0,0.0704662972152,357.0,0.00827787696802,43127.0
"Montgomery, AL",32.40712,-86.256367,12.0980179744,46.1237721022,11.8983050847,46.0847457627,24.7627118644,22.7457627119,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0319848295688,40.6981519507,NA,NA,33860,Metropolitan Statistical Area,374536.0,2713.1,138.0,1492.7,142105.0,0.856245066671,16269.0,0.0980278736827,6728.0,0.040539156318,861.0,0.00518790332785,165963.0
"Morgantown, WV",39.649367,-79.920867,11.3169491525,43.7457627119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0343976542056,43.8691588785,3.17513404932,10.5726027397,34060,Metropolitan Statistical Area,129709.0,1008.9,128.6,2034.2,52439.0,0.791914585158,6465.0,0.0976320637893,6525.0,0.0985381618291,789.0,0.0119151892235,66218.0
"Mount Vernon, IL",38.082155,-88.624943,11.2683333333,43.5666666667,NA,NA,NA,NA,NA,NA,NA,NA,3.35924143434,NA,NA,NA,NA,0.0359884537445,46.3700440529,NA,NA,34500,Micropolitan Statistical Area,47284.0,1005.8,47.0,397.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Muncie, IN",40.201141,-85.387999,12.7873873874,47.1441441441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0330300869565,40.2173913043,NA,NA,34620,Metropolitan Statistical Area,117671.0,392.1,300.1,2377.0,40381.0,0.813526200214,4082.0,0.0822370409171,4461.0,0.0898724741624,713.0,0.014364284707,49637.0
"Muscatine, IA",41.4074714597,-91.0674882148,13.2065436242,47.8506711409,13.8687874138,50.2752562225,25.520661157,23.2561983471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.24035634328,22.9552238806,34700,Micropolitan Statistical Area,54132.0,839.2,64.5,1031.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Muskegon-Norton Shores, MI",43.233061,-86.23858,8.25916666667,32.2583333333,NA,NA,NA,NA,50.0345299397,NA,NA,NA,2.76156977755,NA,NA,NA,NA,0.0329818641304,42.5706521739,NA,NA,34740,Metropolitan Statistical Area,172188.0,499.2,344.9,1563.9,50576.0,0.844086918789,5152.0,0.0859841783771,3972.0,0.0662905971494,218.0,0.00363830568444,59918.0
"Muskogee, OK",35.755273,-95.377669,10.7291666667,42.2833333333,NA,NA,30.2654155496,27.2225201072,23.006313,NA,62.3825757273,NA,NA,NA,NA,NA,NA,0.0221736363636,22.6363636364,0.831446106849,3.67397260274,34780,Micropolitan Statistical Area,70990.0,810.5,87.6,891.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Natchez, MS-LA",31.560752,-91.390405,10.4181818182,41.6694214876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0266936721311,36.2581967213,NA,NA,35020,Micropolitan Statistical Area,53119.0,1159.3,45.8,532.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Castle, IN",40.009525,-85.523455,12.1171171171,45.2432432432,11.9087719298,45.0877192982,NA,NA,51.8463689694,NA,73.6904779231,NA,5.4171730169,NA,NA,NA,NA,NA,NA,NA,NA,35220,Micropolitan Statistical Area,49462.0,391.9,126.2,927.0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Haven-Milford, CT",41.3647270472,-72.939990637,8.99743589744,34.8650472335,9.06947368421,35.6947368421,16.2782608696,15.0608695652,55.1685050698,1016.07323869,65.0289075263,NA,NA,0.292725877095,4.50279329609,13.6561015506,26.2471910112,0.0274478632163,34.8724584104,1.47863849575,6.22946175637,35300,Metropolitan Statistical Area,862477.0,604.5,1426.7,4007.4,305149.0,0.794373376235,31259.0,0.0813744019076,33896.0,0.0882391223987,13834.0,0.036013099459,384138.0
"New Orleans-Metairie-Kenner, LA",29.9966013943,-90.1995359887,9.41716981132,38.0358490566,10.2086259477,37.8051623647,24.97856049,23.010719755,70.3838804266,1012.34431455,NA,NA,NA,NA,NA,7.79618375691,19.9005524862,0.027904511542,36.7146814404,4.41726550923,21.286900369,35380,Metropolitan Statistical Area,1167764.0,2960.2,394.5,4370.2,446749.0,0.790110465384,61977.0,0.109611160435,42006.0,0.0742908886397,14694.0,0.0259874855419,565426.0
"New York-Northern New Jersey-Long Island, NY-NJ-PA",40.6790525672,-74.051686402,9.60025593299,37.0400186133,9.73984449047,37.6397367525,27.4851485149,25.1782178218,54.4823223511,1005.62658745,67.8431008291,NA,5.11782279225,0.39493703795,5.75271936186,15.7961565482,27.7367280607,0.0285767024513,36.3741878323,2.08563416602,7.14009463073,35620,Metropolitan Statistical Area,18897109.0,6686.9,2826.0,31251.4,4655047.0,0.50838810054,634256.0,0.0692685171807,1098519.0,0.119971718399,2768661.0,0.30237166388,9156483.0
"Niles-Benton Harbor, MI",42.19779,-86.309694,8.75327868852,34.0081967213,NA,NA,NA,NA,51.0003424466,NA,NA,NA,3.64642123562,NA,NA,NA,NA,0.0356482076503,43.8415300546,NA,NA,35660,Metropolitan Statistical Area,156813.0,567.7,276.2,1056.1,54435.0,0.8313860252,5908.0,0.0902329133257,4896.0,0.0747766323024,236.0,0.00360442917144,65475.0
"Nogales, AZ",31.337204,-110.936718,10.2875,39.0583333333,NA,NA,56.5683060109,45.9180327869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35700,Micropolitan Statistical Area,47420.0,1236.9,38.3,769.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Norwich-New London, CT",41.524167,-72.076667,7.76722222222,30.825,NA,NA,NA,NA,53.1539029151,NA,NA,NA,NA,NA,NA,NA,NA,0.0353444972678,41.5792349727,NA,NA,35980,Metropolitan Statistical Area,274055.0,664.9,412.2,1529.2,109005.0,0.788081002335,13549.0,0.0979561442194,12889.0,0.0931844964827,2874.0,0.0207783569626,138317.0
"Odessa, TX",31.836575,-102.342037,7.06851851852,29.2222222222,7.49378800634,30.7599431818,NA,NA,64.3173490521,NA,NA,NA,6.93012575104,NA,NA,NA,NA,NA,NA,NA,NA,36220,Metropolitan Statistical Area,137130.0,897.7,152.8,2519.6,49792.0,0.802967263345,9123.0,0.147121432027,2824.0,0.0455410417675,271.0,0.00437026286083,62010.0
"Ogden-Clearfield, UT",41.1623871117,-111.959138392,9.13953900709,33.8475177305,10.7125044137,40.4689119171,24.7874396135,21.9082125604,52.7626859583,868.633561633,60.3670899126,NA,NA,0.493194778243,7.93584379358,15.4841691423,28.9183098592,0.0304201646154,40.0061538462,0.773390567123,3.5397260274,36260,Metropolitan Statistical Area,547184.0,1484.1,368.7,2937.4,181264.0,0.794143289624,26206.0,0.114812202356,18104.0,0.0793161913858,2677.0,0.0117283166339,228251.0
"Oklahoma City, OK",35.5277823818,-97.5068845777,9.12466216216,37.0878378378,9.76211502765,38.9645669291,21.6685082873,19.9944751381,60.1353702822,NA,62.2687380384,NA,NA,0.318413235616,3.83835616438,7.76512434091,17.0795454545,0.031124267634,35.8706166868,0.770320542373,1.74576271186,36420,Metropolitan Statistical Area,1252987.0,5511.6,227.3,2568.8,498022.0,0.831154569563,62163.0,0.103744536401,36120.0,0.06028107805,2888.0,0.00481981598583,599193.0
"Omaha-Council Bluffs, NE-IA",41.2394805233,-95.9826033799,10.7966489083,41.0557413601,12.0020618557,44.3711340206,28.9139290407,25.5900131406,NA,NA,NA,NA,NA,0.543909331507,8.1095890411,NA,NA,0.0280634151119,33.3955223881,1.47811359534,3.98491083676,36540,Metropolitan Statistical Area,865350.0,4349.6,198.9,3138.1,369078.0,0.831123851816,43102.0,0.0970610555519,27770.0,0.0625350450716,4121.0,0.00928004755996,444071.0
"Orlando-Kissimmee, FL",28.601490837,-81.34734462,7.52835820896,31.2123995408,9.49886648343,38.5728862974,15.6384892086,14.4460431655,NA,NA,NA,NA,NA,0.397128631868,4.97252747253,5.71066766111,13.5194444444,0.0276803572612,34.732192159,0.156410147945,1.05205479452,36740,Metropolitan Statistical Area,2134411.0,3478.5,613.6,2774.6,852985.0,0.814032720301,99660.0,0.0951089420156,75855.0,0.0723910174252,19351.0,0.0184673202583,1047851.0
"Ottawa-Streator, IL",41.293015,-89.049425,9.44513274336,36.7699115044,9.40079078921,36.8794326241,26.4970326409,24.4272997033,NA,NA,NA,NA,2.95881276712,NA,NA,NA,NA,NA,NA,0.725753909589,3.48493150685,36860,Micropolitan Statistical Area,154908.0,2164.3,71.6,732.0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Owensboro, KY",37.780776,-87.075307,12.8841666667,48.7083333333,11.7435357623,45.4444444444,NA,NA,60.6601598274,NA,NA,NA,NA,NA,NA,7.06089260548,14.8684931507,0.0343552755102,45.2204081633,2.83889995616,15.5780821918,36980,Metropolitan Statistical Area,114752.0,898.5,127.7,1347.4,43067.0,0.865303088144,4053.0,0.0814329629704,2410.0,0.0484217717145,241.0,0.00484217717145,49771.0
"Oxnard-Thousand Oaks-Ventura, CA",34.2682837962,-118.886026168,8.5990521327,34.9502369668,8.74242424242,35.4747474747,18.2024793388,16.8305785124,60.1279127384,983.669003446,65.0832330763,NA,4.21875422157,NA,NA,8.6093320137,17.8465753425,0.0293445126977,39.2017249641,NA,NA,37100,Metropolitan Statistical Area,823318.0,1843.1,446.7,5542.2,255481.0,0.755979487908,44506.0,0.131695206645,34617.0,0.102433221777,3343.0,0.00989208366992,337947.0
"Paducah, KY-IL",37.06636,-88.63774,11.4362831858,44.4336283186,8.57250093188,34.2303206997,17.4912280702,16.1929824561,58.6458758596,NA,NA,NA,NA,NA,NA,6.84939792055,17.0904109589,0.0327994796748,42.9918699187,1.20035227424,6.31440443213,37140,Micropolitan Statistical Area,98762.0,1045.7,94.4,730.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Palm Bay-Melbourne-Titusville, FL",28.053611,-80.628611,6.86666666667,28.5045045045,8.40123721575,34.4684931507,13.9862258953,12.8898071625,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0322598972603,34.3808219178,0.167617420168,1.23529411765,37340,Metropolitan Statistical Area,543376.0,1015.7,535.0,2152.9,179191.0,0.833124886672,18069.0,0.0840094289181,16776.0,0.0779977961996,1047.0,0.0048678882106,215083.0
"Parkersburg-Marietta-Vienna, WV-OH",39.323533,-81.552367,13.3076923077,49.4444444444,NA,NA,NA,NA,NA,NA,NA,NA,3.48482450635,NA,NA,NA,NA,0.0329168391608,45.9160839161,6.31076099721,28.9413407821,37620,Metropolitan Statistical Area,162056.0,1360.8,119.1,1135.9,33495.0,0.845171709016,4021.0,0.101460977518,1853.0,0.0467563271177,262.0,0.00661098634907,39631.0
"Pascagoula, MS",30.378287,-88.53393,9.47192982456,38.149122807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.50354325753,13.3068493151,0.0337718292683,40.2154471545,1.1363135663,7.95027624309,37700,Metropolitan Statistical Area,162246.0,1201.5,135.0,862.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pendleton-Hermiston, OR",45.652231,-118.823033,6.95084745763,27.6440677966,7.31011489698,28.8154269972,14.7173913043,13.652173913,56.5877658677,977.680825978,NA,NA,3.63837683463,NA,NA,NA,NA,0.0295488289474,35.9473684211,NA,NA,37820,Micropolitan Statistical Area,87062.0,5247.1,16.6,288.0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pensacola-Ferry Pass-Brent, FL",30.525367,-87.20355,9.17385620915,37.0130718954,10.1919603467,40.5158045977,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.79505722034,14.7627118644,0.0339158139322,38.1851512374,1.54215308815,6.97245179063,37860,Metropolitan Statistical Area,448991.0,1668.1,269.2,1471.9,142196.0,0.776866005966,17941.0,0.0980178979228,21941.0,0.119871283559,960.0,0.00524481255258,183038.0
"Peoria, IL",40.697007,-89.584737,11.5090909091,43.8760330579,12.2534376482,46.628742515,18.2142857143,16.7857142857,NA,NA,NA,NA,4.04241563112,0.547523980822,9.2602739726,NA,NA,0.0275123988355,32.0917030568,2.7383951085,19.0967741935,37900,Metropolitan Statistical Area,379186.0,2470.9,153.5,1651.2,149589.0,0.84331080205,15594.0,0.0879114684045,10214.0,0.0575816171786,1986.0,0.011196112367,177383.0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",39.8898893684,-75.3693476834,11.5215511572,41.9975952645,11.6566512372,43.6151444184,22.4495867769,20.3752066116,57.0430210484,1000.1224975,63.5738346313,NA,6.98567692424,0.336206650084,4.33091112353,15.114655167,26.1370699223,0.0312916592179,41.0937959424,2.04610640403,6.2493133964,37980,Metropolitan Statistical Area,5965343.0,4602.1,1296.2,7773.2,1990633.0,0.734728504491,216892.0,0.0800532970146,247714.0,0.0914294783426,254106.0,0.0937887201519,2709345.0
"Phoenix-Mesa-Scottsdale, AZ",33.4080323537,-112.04260236,8.36925082903,32.3803119957,6.29170212766,25.6936170213,35.9598051157,31.5293544458,75.9316091883,NA,38.9173306975,NA,3.25052704788,0.467466694915,7.78870056497,16.5597633608,32.3011363636,0.0332571310837,42.5170884707,1.32638165565,3.52066115702,38060,Metropolitan Statistical Area,4192887.0,14565.8,287.9,4394.9,1393817.0,0.765631591668,209085.0,0.114851577606,177737.0,0.0976319432238,39841.0,0.0218848875022,1820480.0
"Pittsburgh, PA",40.4424335284,-79.9669980758,12.9470109877,47.4652741514,16.0231865074,55.0868665977,21.7818453493,19.9581621218,NA,NA,NA,NA,4.5144732266,0.393118237161,5.55741488748,11.754807954,22.1927502877,0.0291148187562,40.0352510808,4.35511013457,17.5626450116,38300,Metropolitan Statistical Area,2356285.0,5281.5,446.1,2990.8,858703.0,0.774054700155,101083.0,0.0911185488531,88583.0,0.0798507603954,60988.0,0.0549759905964,1109357.0
"Pittsfield, MA",42.448009,-73.254108,8.9268907563,34.2941176471,7.77663386443,30.0233918129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0397934109589,41.9726027397,NA,NA,38340,Metropolitan Statistical Area,131219.0,926.8,141.6,1257.1,49852.0,0.799499631138,5295.0,0.0849183693107,6582.0,0.105558584854,625.0,0.0100234146967,62354.0
"Platteville, WI",42.693,-90.698,10.26,39.2666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38420,Micropolitan Statistical Area,51208.0,1146.8,44.7,271.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocatello, ID",42.978333,-112.455,4.51773899085,18.4405063291,NA,NA,16.9021879022,15.5508365508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.49630790549,21.1737804878,38540,Metropolitan Statistical Area,90656.0,2516.2,36.0,1803.9,27955.0,0.810102005332,3285.0,0.0951953170279,3093.0,0.0896313898226,175.0,0.00507128781732,34508.0
